datetime,temperature_pred,humidity_pred,wind_speed_pred,ca_tot_pred,temperature_actual,humidity_actual,wind_speed_actual,ca_tot_actual,temperature_accuracy,humidity_accuracy,wind_speed_accuracy,ca_tot_accuracy
2024-06-05 09:00:00,18.568746666259223,78.17378533601517,2.6327890667111675,9.813664502205988,21.9,62.0,0.9,1,84.78880450857888,73.91325366557977,-92.52997930147085,-781.3576366442323
2024-06-05 10:00:00,18.568746666259223,78.8341920892573,2.618647786025664,9.813664502205988,23.3,55.0,1.9,1,79.6942004156188,56.665113171329786,62.176631384799876,-781.3576366442323
2024-06-05 11:00:00,18.568746666259223,78.96134839323705,2.618647786025664,9.78917137685591,24.9,50.0,2.0,7,74.57328999570372,42.07731479806295,69.06776535989,60.15475153812766
2024-06-05 12:00:00,18.568746666259223,78.9675878917633,2.618647786025664,9.78917137685591,26.5,42.0,1.7,7,70.07075343088256,11.981954547717255,45.96221280900325,60.15475153812766
2024-06-05 13:00:00,18.568746666259223,81.4624932971687,2.618647786025664,9.78917137685591,27.7,42.0,1.0,8,67.0351984214418,6.041704996811426,-61.86315997096665,77.63538574506894
2024-06-05 14:00:00,18.568746666259223,78.9675878917633,2.618647786025664,9.78917137685591,28.3,42.0,2.5,8,65.61395796771528,11.981954547717255,95.25410754254328,77.63538574506894
2024-06-05 15:00:00,18.568746666259223,78.9675878917633,2.618647786025664,9.813664502205988,26.3,48.0,3.1,7,70.60361066881428,35.484205332950346,84.47255931515265,59.80485024727125
2024-06-05 16:00:00,18.568746666259223,78.84043158778356,2.618647786025664,9.78917137685591,25.4,50.0,2.7,7,73.10531242412591,42.31914836060322,96.986966197372,60.15475153812766
2024-06-05 17:00:00,18.479986875572852,78.18002483454143,2.618647786025664,9.78917137685591,25.2,47.0,3.1,5,73.33329183430027,33.65953574362766,84.47255931515265,4.216764029353737
2024-06-05 18:00:00,18.479986875572852,78.18002483454143,2.6460505268387893,9.78917137685591,23.0,51.0,2.7,8,80.34777756867433,46.70584410759639,98.00187876484861,77.63538574506894
2024-06-05 19:00:00,18.44540193588268,78.18002483454143,2.6460505268387893,9.79228103414065,21.9,53.0,2.9,9,84.22558681883103,52.49052814416182,91.24315181115891,91.1968871796737
2024-06-05 20:00:00,18.31240625202543,78.18002483454143,2.6460505268387893,9.78917137685591,20.8,60.0,1.7,8,88.04042042299704,69.69996365910369,44.350296360680865,77.63538574506894
2024-06-05 21:00:00,18.31240625202543,80.66869074142058,2.660191807524293,9.78917137685591,19.3,67.0,1.9,6,94.88293659964647,79.5989720875854,59.99011544548223,36.847248973653215
2024-06-05 22:00:00,18.31240625202543,80.66869074142058,2.6460505268387893,9.78917137685591,18.7,72.0,2.0,8,97.92730726895563,87.9601534202279,67.69763516988469,77.63538574506894
2024-06-05 23:00:00,18.23362622749639,80.66869074142058,2.64972287292715,9.813664502205988,18.4,72.0,1.5,6,99.09579520606997,87.9601534202279,23.35231945606031,36.43903089818203
2024-06-06 00:00:00,18.23362622749639,80.6326029396177,2.6460505268387893,9.813664502205988,18.2,71.0,0.8,8,99.81524060977773,86.43295551702359,-130.7534314369557,77.32922206089758
2024-06-06 01:00:00,18.20358170211905,78.01784798388577,2.62592612149599,9.736190193977745,17.7,73.0,1.1,8,97.15490724514252,93.12623658012407,-38.71929541513164,78.29764970321607
2024-06-06 02:00:00,17.89483759296302,78.01784798388577,2.62592612149599,9.859637146179525,17.1,76.0,0.3,8,95.35182965996499,97.34493721265855,-675.2828644031832,76.75456472955003
2024-06-06 03:00:00,17.73276402537523,78.17378533601517,2.660191807524293,9.835144020829446,16.9,77.0,0.2,9,95.07240513245122,98.47560365769411,-1130.0344020420441,90.72063230119248
2024-06-06 04:00:00,17.73276402537523,78.17378533601517,2.660191807524293,9.835144020829446,17.2,80.0,0.7,9,96.90253653704137,97.71723195536497,-180.02340074060274,90.72063230119248
2024-06-06 05:00:00,17.678690897220573,80.66869074142058,2.663864153612653,9.859376521054356,16.7,84.0,0.5,9,94.13957897497922,96.03415611667258,-332.76417543902187,90.45138259785982
2024-06-06 06:00:00,17.678690897220573,80.66869074142058,2.64972287292715,9.859376521054356,16.8,84.0,0.2,9,94.76970015362745,96.03415611667258,-1124.800196453752,90.45138259785982
2024-06-06 07:00:00,17.82688829545251,80.66869074142058,2.64972287292715,10.004841903081084,17.6,79.0,0.1,7,98.71086269012059,97.88773350608363,-2449.467926134536,57.07374842205819
2024-06-06 08:00:00,17.89852779250779,80.66869074142058,2.660191807524293,9.883869646404436,20.1,58.0,1.5,8,89.0474074018261,60.91605718443742,22.65439513574623,76.45165885537098
2024-06-06 09:00:00,17.91358219079004,78.0978559273853,2.6327890667111675,9.883869646404436,21.1,60.0,1.7,6,84.89850095232201,69.83691181487254,45.130377661827424,35.26894711168087
2024-06-06 10:00:00,17.952600920662444,78.75826268062742,2.6223201321140244,9.883869646404436,23.5,53.0,2.4,4,76.39405651598635,51.39951354607778,90.73669975899999,-47.09637341917738
2024-06-06 11:00:00,17.952600920662444,78.88541898460717,2.618647786025664,9.859376521054356,24.8,45.0,2.0,3,72.38953097463445,24.699085656631702,69.06776535989,-128.6451218847389
2024-06-06 12:00:00,17.952600920662444,78.88541898460717,2.618647786025664,9.859376521054356,26.5,44.0,1.5,3,67.7456760229994,20.71497487248942,25.423978105101718,-128.6451218847389
2024-06-06 13:00:00,17.952600920662444,81.38032439001258,2.618647786025664,9.859376521054356,27.5,40.0,2.0,3,65.28219779070061,-3.450785112335142,69.06776535989,-128.6451218847389
2024-06-06 14:00:00,17.952600920662444,78.88541898460717,2.618647786025664,9.859376521054356,28.5,39.0,3.0,5,62.99159516316817,-2.2702788655879047,87.28830190651577,2.8126639535849596
2024-06-06 15:00:00,17.952600920662444,78.88541898460717,2.618647786025664,9.883869646404436,28.7,37.0,2.7,2,62.552629496165494,-13.203804497910054,96.986966197372,-294.19151136266504
2024-06-06 16:00:00,17.952600920662444,78.8341920892573,2.618647786025664,9.859376521054356,29.2,35.0,2.6,4,61.48152319352782,-25.240513043445702,99.28278021908902,-46.48404681624187
2024-06-06 17:00:00,17.952600920662444,78.17378533601517,2.618647786025664,9.859376521054356,27.6,47.0,3.8,4,65.04566817425952,33.67281126958235,68.9118656536605,-46.48404681624187
2024-06-06 18:00:00,17.952600920662444,78.17378533601517,2.6460505268387893,9.859376521054356,25.9,51.0,2.9,3,69.31507331720121,46.718078416033315,91.24315181115891,-128.6451218847389
2024-06-06 19:00:00,17.91801598097227,78.17378533601517,2.6460505268387893,9.862486178339095,22.6,58.0,2.9,0,79.28326571967122,65.21761748659152,91.24315181115891,-98624761.78339094
2024-06-06 20:00:00,17.73276402537523,78.17378533601517,2.6460505268387893,9.859376521054356,20.8,63.0,2.1,0,85.25368028849614,75.91463027384412,73.99771778044918,-98593665.21054354
2024-06-06 21:00:00,17.73276402537523,80.66869074142058,2.660191807524293,9.859376521054356,19.5,73.0,0.8,0,90.93725605974166,89.49494562888337,-132.52106942716878,-98593665.21054354
2024-06-06 22:00:00,17.678690897220573,80.66869074142058,2.660191807524293,9.859376521054356,18.8,75.0,0.6,6,94.03559305138972,92.441746685873,-243.3595785944056,35.677165187152085
2024-06-06 23:00:00,17.678690897220573,80.66869074142058,2.64972287292715,9.883869646404436,18.3,77.0,1.1,3,96.604870146085,95.23546718835416,-40.882616787770075,-129.46155667495898
2024-06-07 00:00:00,17.678690897220573,80.6326029396177,2.64972287292715,9.883869646404436,17.8,79.0,1.4,0,99.31848856950401,97.93341426207705,10.734718114359898,-98838596.46404436
2024-06-07 01:00:00,17.678690897220573,78.01784798388577,2.62592612149599,9.736190193977745,16.9,79.0,0.6,3,95.3923642813195,98.75676975722632,-237.6487261038966,-124.53892466950927
2024-06-07 02:00:00,17.678690897220573,78.01784798388577,2.62592612149599,9.859637146179525,16.2,82.0,0.7,6,90.87228404661124,95.1437176457488,-175.12837266553194,35.67282144230551
2024-06-07 03:00:00,17.678690897220573,78.0978559273853,2.6460505268387893,9.835144020829446,16.1,81.0,1.1,8,90.19447256728057,96.41710652552426,-40.54877017834284,77.0607284137214
