날짜/시간,예측 기온(°C),예측 습도(%),예측 풍속(m/s),예측 전운량(0~10)
2024-06-03 13:00:00,18.558744570107038,81.4624932971687,2.633587676235313,9.859376521054356
2024-06-03 14:00:00,18.57304401064827,78.9675878917633,2.633587676235313,9.859376521054356
2024-06-03 15:00:00,18.57304401064827,78.9675878917633,2.633587676235313,9.883869646404435
2024-06-03 16:00:00,18.558744570107038,78.84043158778356,2.633587676235313,9.859376521054356
2024-06-03 17:00:00,18.469984779420667,78.18002483454143,2.633587676235313,9.859376521054356
2024-06-03 18:00:00,18.469984779420667,78.18002483454143,2.6609904170484384,9.859376521054356
2024-06-03 19:00:00,18.435399839730493,78.18002483454143,2.6609904170484384,9.862486178339097
2024-06-03 20:00:00,18.30240415587324,78.18002483454143,2.664662763136799,9.859376521054356
2024-06-03 21:00:00,18.30240415587324,80.66869074142058,2.6788040438223026,9.859376521054356
2024-06-03 22:00:00,18.316703596414474,80.66869074142058,2.664662763136799,9.859376521054356
2024-06-03 23:00:00,18.237923571885435,80.66869074142058,2.664662763136799,9.883869646404435
2024-06-04 00:00:00,18.237923571885435,80.6326029396177,2.664662763136799,9.883869646404435
2024-06-04 01:00:00,18.237923571885435,78.01784798388577,2.6295984675843505,9.736190193977745
2024-06-04 02:00:00,18.237923571885435,78.01784798388577,2.6295984675843505,9.859637146179525
2024-06-04 03:00:00,18.237923571885435,78.17378533601517,2.6460505268387893,9.835144020829446
2024-06-04 04:00:00,18.237923571885435,78.17378533601517,2.6460505268387893,9.835144020829446
2024-06-04 05:00:00,18.237923571885435,80.66869074142058,2.6460505268387893,9.859376521054356
2024-06-04 06:00:00,18.237923571885435,80.66869074142058,2.6460505268387893,9.859376521054356
2024-06-04 07:00:00,18.33386469837758,80.66869074142058,2.6460505268387893,10.004841903081083
2024-06-04 08:00:00,18.40550419543286,80.66869074142058,2.6460505268387893,9.883869646404435
2024-06-04 09:00:00,18.57304401064827,78.17378533601517,2.6327890667111675,9.883869646404435
2024-06-04 10:00:00,18.57304401064827,78.8341920892573,2.6327890667111675,9.883869646404435
2024-06-04 11:00:00,18.57304401064827,78.96134839323705,2.6327890667111675,9.859376521054356
2024-06-04 12:00:00,18.57304401064827,78.96134839323705,2.618647786025664,9.859376521054356
2024-06-04 13:00:00,18.57304401064827,81.4624932971687,2.618647786025664,9.859376521054356
2024-06-04 14:00:00,18.57304401064827,78.9675878917633,2.618647786025664,9.859376521054356
2024-06-04 15:00:00,18.57304401064827,78.9675878917633,2.618647786025664,9.883869646404435
2024-06-04 16:00:00,18.57304401064827,78.84043158778356,2.618647786025664,9.859376521054356
2024-06-04 17:00:00,18.4842842199619,78.18002483454143,2.618647786025664,9.859376521054356
2024-06-04 18:00:00,18.4842842199619,78.18002483454143,2.6460505268387893,9.859376521054356
2024-06-04 19:00:00,18.449699280271727,78.18002483454143,2.6460505268387893,9.862486178339097
2024-06-04 20:00:00,18.316703596414474,78.18002483454143,2.6460505268387893,9.859376521054356
2024-06-04 21:00:00,18.316703596414474,80.66869074142058,2.660191807524293,9.859376521054356
2024-06-04 22:00:00,18.316703596414474,80.66869074142058,2.6460505268387893,9.859376521054356
2024-06-04 23:00:00,18.316703596414474,80.66869074142058,2.64972287292715,9.883869646404435
2024-06-05 00:00:00,18.316703596414474,80.6326029396177,2.6460505268387893,9.883869646404435
2024-06-05 01:00:00,18.4011660427118,78.01784798388577,2.62592612149599,9.789432001981078
2024-06-05 02:00:00,18.4011660427118,78.01784798388577,2.62592612149599,9.789432001981078
2024-06-05 03:00:00,18.4011660427118,78.17378533601517,2.6460505268387893,9.764938876631
2024-06-05 04:00:00,18.4011660427118,78.17378533601517,2.6460505268387893,9.764938876631
2024-06-05 05:00:00,18.4011660427118,80.66869074142058,2.6460505268387893,9.78917137685591
2024-06-05 06:00:00,18.4011660427118,80.66869074142058,2.6460505268387893,9.78917137685591
2024-06-05 07:00:00,18.497107169203947,80.66869074142058,2.6460505268387893,9.934636758882636
2024-06-05 08:00:00,18.568746666259226,80.66869074142058,2.6460505268387893,9.813664502205988
2024-06-05 09:00:00,18.568746666259226,78.17378533601517,2.6327890667111675,9.813664502205988
2024-06-05 10:00:00,18.568746666259226,78.8341920892573,2.618647786025664,9.813664502205988
2024-06-05 11:00:00,18.568746666259226,78.96134839323705,2.618647786025664,9.78917137685591
2024-06-05 12:00:00,18.568746666259226,78.9675878917633,2.618647786025664,9.78917137685591
2024-06-05 13:00:00,18.568746666259226,81.4624932971687,2.618647786025664,9.78917137685591
2024-06-05 14:00:00,18.568746666259226,78.9675878917633,2.618647786025664,9.78917137685591
2024-06-05 15:00:00,18.568746666259226,78.9675878917633,2.618647786025664,9.813664502205988
2024-06-05 16:00:00,18.568746666259226,78.84043158778356,2.618647786025664,9.78917137685591
2024-06-05 17:00:00,18.479986875572855,78.18002483454143,2.618647786025664,9.78917137685591
2024-06-05 18:00:00,18.479986875572855,78.18002483454143,2.6460505268387893,9.78917137685591
2024-06-05 19:00:00,18.445401935882682,78.18002483454143,2.6460505268387893,9.79228103414065
2024-06-05 20:00:00,18.31240625202543,78.18002483454143,2.6460505268387893,9.78917137685591
2024-06-05 21:00:00,18.31240625202543,80.66869074142058,2.660191807524293,9.78917137685591
2024-06-05 22:00:00,18.31240625202543,80.66869074142058,2.6460505268387893,9.78917137685591
2024-06-05 23:00:00,18.23362622749639,80.66869074142058,2.64972287292715,9.813664502205988
2024-06-06 00:00:00,18.23362622749639,80.6326029396177,2.6460505268387893,9.813664502205988
2024-06-06 01:00:00,18.203581702119052,78.01784798388577,2.62592612149599,9.736190193977745
2024-06-06 02:00:00,17.89483759296302,78.01784798388577,2.62592612149599,9.859637146179525
2024-06-06 03:00:00,17.73276402537523,78.17378533601517,2.660191807524293,9.835144020829446
2024-06-06 04:00:00,17.73276402537523,78.17378533601517,2.660191807524293,9.835144020829446
2024-06-06 05:00:00,17.678690897220573,80.66869074142058,2.6638641536126535,9.859376521054356
2024-06-06 06:00:00,17.678690897220573,80.66869074142058,2.64972287292715,9.859376521054356
2024-06-06 07:00:00,17.82688829545251,80.66869074142058,2.64972287292715,10.004841903081083
2024-06-06 08:00:00,17.89852779250779,80.66869074142058,2.660191807524293,9.883869646404435
2024-06-06 09:00:00,17.91358219079004,78.0978559273853,2.6327890667111675,9.883869646404435
2024-06-06 10:00:00,17.952600920662444,78.75826268062742,2.6223201321140244,9.883869646404435
2024-06-06 11:00:00,17.952600920662444,78.88541898460717,2.618647786025664,9.859376521054356
2024-06-06 12:00:00,17.952600920662444,78.88541898460717,2.618647786025664,9.859376521054356
2024-06-06 13:00:00,17.952600920662444,81.38032439001258,2.618647786025664,9.859376521054356
2024-06-06 14:00:00,17.952600920662444,78.88541898460717,2.618647786025664,9.859376521054356
2024-06-06 15:00:00,17.952600920662444,78.88541898460717,2.618647786025664,9.883869646404435
2024-06-06 16:00:00,17.952600920662444,78.8341920892573,2.618647786025664,9.859376521054356
2024-06-06 17:00:00,17.952600920662444,78.17378533601517,2.618647786025664,9.859376521054356
2024-06-06 18:00:00,17.952600920662444,78.17378533601517,2.6460505268387893,9.859376521054356
2024-06-06 19:00:00,17.91801598097227,78.17378533601517,2.6460505268387893,9.862486178339097
2024-06-06 20:00:00,17.73276402537523,78.17378533601517,2.6460505268387893,9.859376521054356
2024-06-06 21:00:00,17.73276402537523,80.66869074142058,2.660191807524293,9.859376521054356
2024-06-06 22:00:00,17.678690897220573,80.66869074142058,2.660191807524293,9.859376521054356
2024-06-06 23:00:00,17.678690897220573,80.66869074142058,2.64972287292715,9.883869646404435
2024-06-07 00:00:00,17.678690897220573,80.6326029396177,2.64972287292715,9.883869646404435
2024-06-07 01:00:00,17.678690897220573,78.01784798388577,2.62592612149599,9.736190193977745
2024-06-07 02:00:00,17.678690897220573,78.01784798388577,2.62592612149599,9.859637146179525
2024-06-07 03:00:00,17.678690897220573,78.0978559273853,2.6460505268387893,9.835144020829446
2024-06-07 04:00:00,17.678690897220573,78.0978559273853,2.6460505268387893,9.835144020829446
2024-06-07 05:00:00,17.678690897220573,80.5927613327907,2.6460505268387893,9.859376521054356
2024-06-07 06:00:00,17.678690897220573,80.5927613327907,2.6460505268387893,9.859376521054356
2024-06-07 07:00:00,17.82688829545251,80.5927613327907,2.6460505268387893,10.004841903081083
2024-06-07 08:00:00,17.89852779250779,80.5927613327907,2.660191807524293,9.883869646404435
2024-06-07 09:00:00,17.91358219079004,78.0978559273853,2.6327890667111675,9.883869646404435
2024-06-07 10:00:00,17.952600920662444,78.75826268062742,2.6223201321140244,9.883869646404435
2024-06-07 11:00:00,17.952600920662444,78.88541898460717,2.618647786025664,9.859376521054356
2024-06-07 12:00:00,17.952600920662444,78.88541898460717,2.618647786025664,9.859376521054356
2024-06-07 13:00:00,17.952600920662444,81.38032439001258,2.618647786025664,9.859376521054356
2024-06-07 14:00:00,17.952600920662444,78.88541898460717,2.618647786025664,9.859376521054356
2024-06-07 15:00:00,17.952600920662444,78.88541898460717,2.618647786025664,9.883869646404435
2024-06-07 16:00:00,17.952600920662444,78.8341920892573,2.618647786025664,9.859376521054356
2024-06-07 17:00:00,17.952600920662444,78.17378533601517,2.618647786025664,9.859376521054356
2024-06-07 18:00:00,17.952600920662444,78.17378533601517,2.6460505268387893,9.859376521054356
2024-06-07 19:00:00,17.91801598097227,78.17378533601517,2.6460505268387893,9.862486178339097
2024-06-07 20:00:00,17.73276402537523,78.17378533601517,2.6460505268387893,9.859376521054356
2024-06-07 21:00:00,17.73276402537523,80.66869074142058,2.660191807524293,9.859376521054356
2024-06-07 22:00:00,17.678690897220573,80.66869074142058,2.660191807524293,9.859376521054356
2024-06-07 23:00:00,17.678690897220573,80.66869074142058,2.64972287292715,9.883869646404435
